Época [1/150] - Perdida entrenamiento: 9141.7049, Precision: 0.0000 - Perdida validador: 2169.3437, Precision validador: 0.0000
Época [102/150] - Perdida entrenamiento: 43.3800, Precision: 0.0187 - Perdida validador: 55.5638, Precision validador: 0.0096
Época [103/150] - Perdida entrenamiento: 48.0269, Precision: 0.0288 - Perdida validador: 51.0057, Precision validador: 0.0052
Época [104/150] - Perdida entrenamiento: 45.5472, Precision: 0.0125 - Perdida validador: 55.6245, Precision validador: 0.0148
Época [105/150] - Perdida entrenamiento: 52.5797, Precision: 0.0191 - Perdida validador: 60.3912, Precision validador: 0.0096
Época [106/150] - Perdida entrenamiento: 43.2379, Precision: 0.0156 - Perdida validador: 62.6131, Precision validador: 0.0124
Época [107/150] - Perdida entrenamiento: 40.9294, Precision: 0.0241 - Perdida validador: 58.0226, Precision validador: 0.0096
Época [108/150] - Perdida entrenamiento: 46.2787, Precision: 0.0159 - Perdida validador: 61.9585, Precision validador: 0.0148
Época [109/150] - Perdida entrenamiento: 49.1575, Precision: 0.0063 - Perdida validador: 60.7688, Precision validador: 0.0199
Época [110/150] - Perdida entrenamiento: 44.7783, Precision: 0.0172 - Perdida validador: 52.4963, Precision validador: 0.0223
Época [111/150] - Perdida entrenamiento: 50.3043, Precision: 0.0175 - Perdida validador: 51.9640, Precision validador: 0.0168
Época [112/150] - Perdida entrenamiento: 39.4938, Precision: 0.0141 - Perdida validador: 59.4378, Precision validador: 0.0144
Época [113/150] - Perdida entrenamiento: 45.1548, Precision: 0.0063 - Perdida validador: 53.6124, Precision validador: 0.0072
Época [114/150] - Perdida entrenamiento: 42.0382, Precision: 0.0172 - Perdida validador: 61.9027, Precision validador: 0.0148
Época [115/150] - Perdida entrenamiento: 42.6816, Precision: 0.0141 - Perdida validador: 55.8799, Precision validador: 0.0120
Época [116/150] - Perdida entrenamiento: 38.0156, Precision: 0.0063 - Perdida validador: 49.0263, Precision validador: 0.0096
Época [117/150] - Perdida entrenamiento: 46.3792, Precision: 0.0234 - Perdida validador: 50.8777, Precision validador: 0.0120
Época [118/150] - Perdida entrenamiento: 44.2025, Precision: 0.0172 - Perdida validador: 56.1264, Precision validador: 0.0148
Época [119/150] - Perdida entrenamiento: 43.7278, Precision: 0.0125 - Perdida validador: 54.8898, Precision validador: 0.0144
Época [120/150] - Perdida entrenamiento: 39.4847, Precision: 0.0125 - Perdida validador: 53.0102, Precision validador: 0.0096
Época [121/150] - Perdida entrenamiento: 40.0375, Precision: 0.0300 - Perdida validador: 70.9763, Precision validador: 0.0120
Época [122/150] - Perdida entrenamiento: 44.8214, Precision: 0.0316 - Perdida validador: 46.1633, Precision validador: 0.0120
Época [123/150] - Perdida entrenamiento: 35.0825, Precision: 0.0141 - Perdida validador: 49.4584, Precision validador: 0.0000
Época [124/150] - Perdida entrenamiento: 38.0369, Precision: 0.0203 - Perdida validador: 49.9982, Precision validador: 0.0168
Época [125/150] - Perdida entrenamiento: 40.9450, Precision: 0.0078 - Perdida validador: 49.0310, Precision validador: 0.0148
Época [126/150] - Perdida entrenamiento: 40.7788, Precision: 0.0203 - Perdida validador: 59.0980, Precision validador: 0.0148
Época [127/150] - Perdida entrenamiento: 49.3643, Precision: 0.0125 - Perdida validador: 54.9420, Precision validador: 0.0072
Época [128/150] - Perdida entrenamiento: 42.2088, Precision: 0.0156 - Perdida validador: 49.8270, Precision validador: 0.0144
Época [129/150] - Perdida entrenamiento: 46.7780, Precision: 0.0206 - Perdida validador: 69.6077, Precision validador: 0.0048
Época [130/150] - Perdida entrenamiento: 44.3772, Precision: 0.0159 - Perdida validador: 53.1188, Precision validador: 0.0120
Época [131/150] - Perdida entrenamiento: 46.2580, Precision: 0.0125 - Perdida validador: 64.7573, Precision validador: 0.0120
Época [132/150] - Perdida entrenamiento: 53.0876, Precision: 0.0109 - Perdida validador: 59.2194, Precision validador: 0.0096
Época [133/150] - Perdida entrenamiento: 40.7502, Precision: 0.0078 - Perdida validador: 53.1939, Precision validador: 0.0288
Época [134/150] - Perdida entrenamiento: 37.0872, Precision: 0.0125 - Perdida validador: 130.6824, Precision validador: 0.0024
Época [135/150] - Perdida entrenamiento: 61.6399, Precision: 0.0094 - Perdida validador: 69.7163, Precision validador: 0.0172
Época [136/150] - Perdida entrenamiento: 44.9978, Precision: 0.0109 - Perdida validador: 52.0351, Precision validador: 0.0096
Época [137/150] - Perdida entrenamiento: 38.0285, Precision: 0.0250 - Perdida validador: 48.6312, Precision validador: 0.0096
Época [138/150] - Perdida entrenamiento: 39.6230, Precision: 0.0156 - Perdida validador: 80.2712, Precision validador: 0.0072
Época [139/150] - Perdida entrenamiento: 52.6933, Precision: 0.0125 - Perdida validador: 56.3475, Precision validador: 0.0148
Época [140/150] - Perdida entrenamiento: 40.4529, Precision: 0.0109 - Perdida validador: 50.1859, Precision validador: 0.0144
Época [141/150] - Perdida entrenamiento: 45.6197, Precision: 0.0125 - Perdida validador: 61.6491, Precision validador: 0.0096
Época [142/150] - Perdida entrenamiento: 40.5549, Precision: 0.0156 - Perdida validador: 46.8860, Precision validador: 0.0144
Época [143/150] - Perdida entrenamiento: 36.8813, Precision: 0.0141 - Perdida validador: 47.7736, Precision validador: 0.0192
Época [144/150] - Perdida entrenamiento: 42.0122, Precision: 0.0063 - Perdida validador: 44.7468, Precision validador: 0.0072
Época [145/150] - Perdida entrenamiento: 51.8509, Precision: 0.0125 - Perdida validador: 114.0772, Precision validador: 0.0148
Época [146/150] - Perdida entrenamiento: 60.9544, Precision: 0.0078 - Perdida validador: 74.3764, Precision validador: 0.0000
Época [147/150] - Perdida entrenamiento: 74.5344, Precision: 0.0141 - Perdida validador: 82.3545, Precision validador: 0.0247
Época [148/150] - Perdida entrenamiento: 50.4480, Precision: 0.0094 - Perdida validador: 44.0843, Precision validador: 0.0072
Época [149/150] - Perdida entrenamiento: 36.8487, Precision: 0.0219 - Perdida validador: 52.9556, Precision validador: 0.0024
Época [150/150] - Perdida entrenamiento: 33.9153, Precision: 0.0109 - Perdida validador: 63.2553, Precision validador: 0.0096
