Época [1/70] - Perdida entrenamiento: 9168.1177, Precision: 0.0050 - Perdida validador: 1382.3536, Precision validador: 0.0000
Época [53/70] - Perdida entrenamiento: 105.8766, Precision: 0.0109 - Perdida validador: 97.8977, Precision validador: 0.0072
Época [54/70] - Perdida entrenamiento: 60.6603, Precision: 0.0063 - Perdida validador: 54.9897, Precision validador: 0.0148
Época [55/70] - Perdida entrenamiento: 48.5423, Precision: 0.0222 - Perdida validador: 61.7394, Precision validador: 0.0120
Época [56/70] - Perdida entrenamiento: 56.6635, Precision: 0.0172 - Perdida validador: 64.3884, Precision validador: 0.0072
Época [57/70] - Perdida entrenamiento: 54.8204, Precision: 0.0125 - Perdida validador: 57.1796, Precision validador: 0.0100
Época [58/70] - Perdida entrenamiento: 49.2466, Precision: 0.0078 - Perdida validador: 51.7979, Precision validador: 0.0096
Época [59/70] - Perdida entrenamiento: 48.8450, Precision: 0.0172 - Perdida validador: 119.6838, Precision validador: 0.0096
Época [60/70] - Perdida entrenamiento: 62.9345, Precision: 0.0109 - Perdida validador: 77.9633, Precision validador: 0.0072
Época [61/70] - Perdida entrenamiento: 44.3370, Precision: 0.0141 - Perdida validador: 50.9764, Precision validador: 0.0172
Época [62/70] - Perdida entrenamiento: 41.4905, Precision: 0.0222 - Perdida validador: 87.6943, Precision validador: 0.0079
Época [63/70] - Perdida entrenamiento: 54.2183, Precision: 0.0109 - Perdida validador: 56.3707, Precision validador: 0.0220
Época [64/70] - Perdida entrenamiento: 53.4173, Precision: 0.0113 - Perdida validador: 93.2279, Precision validador: 0.0148
Época [65/70] - Perdida entrenamiento: 61.4243, Precision: 0.0031 - Perdida validador: 52.7963, Precision validador: 0.0096
Época [66/70] - Perdida entrenamiento: 51.2388, Precision: 0.0175 - Perdida validador: 55.7735, Precision validador: 0.0120
Época [67/70] - Perdida entrenamiento: 45.1638, Precision: 0.0125 - Perdida validador: 51.4533, Precision validador: 0.0192
Época [68/70] - Perdida entrenamiento: 43.4369, Precision: 0.0172 - Perdida validador: 70.6678, Precision validador: 0.0124
Época [69/70] - Perdida entrenamiento: 57.9214, Precision: 0.0109 - Perdida validador: 56.4389, Precision validador: 0.0216
Época [70/70] - Perdida entrenamiento: 48.1820, Precision: 0.0222 - Perdida validador: 82.1717, Precision validador: 0.0048
